analysis,horizon,horizon_months,window,period_number,PERMNO,start_ymm,target_end_ymm,end_ymm,realized_months,observed_rows,missing_calendar_months,is_sparse_history,terminal_reason,included_in_summary,nominal_ret,real_ret,nominal_ret_skip_first_observed,real_ret_skip_first_observed,period_end_mthretflg,period_end_security_end_dt,period_end_security_active_flg,period_end_del_action_type,period_end_del_status_type,period_end_del_reason_type,period_end_del_payment_type,stock_terminal_mthretflg,stock_terminal_security_end_dt,stock_terminal_security_active_flg,stock_terminal_del_action_type,stock_terminal_del_status_type,stock_terminal_del_reason_type,stock_terminal_del_payment_type
stock_anchored,10y,120,,1,10000,198601,199512,198705,17,17,0,False,delisted,True,-0.9146340971913597,-0.917502270760527,-0.9499999690692236,-0.9515472732978506,CR,1987-06-11,Y,GDR,VCL,INSC,PRCF,CR,1987-06-11,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,1,10001,198601,199512,199512,120,120,0,False,complete,True,4.664010202808583,3.0330704571138662,4.317236021213129,2.7965411591202534,CR,2017-08-03,Y,MER,FPAY,UNAV,CASH,CR,2017-08-03,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,10001,199601,200512,200512,120,120,0,False,complete,True,0.5182810933627058,0.18422839345109576,0.5182810933627058,0.18422839345109576,CR,2017-08-03,Y,MER,FPAY,UNAV,CASH,CR,2017-08-03,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,3,10001,200601,201512,201512,120,120,0,False,complete,True,0.9269414212239164,0.6033065075440924,0.9269414212239164,0.6033065075440924,CR,2017-08-03,Y,MER,FPAY,UNAV,CASH,CR,2017-08-03,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,4,10001,201601,202512,201707,19,19,0,False,delisted,True,0.8159589780681358,0.7546742758473355,0.8159589780681358,0.7546742758473355,CR,2017-08-03,Y,MER,FPAY,UNAV,CASH,CR,2017-08-03,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10002,198601,199512,199512,120,120,0,False,complete,True,0.2625548946197953,-0.10099511412414619,0.27613036949043535,-0.08883460263093457,CR,2013-02-15,Y,MER,FPAY,UNAV,STK,CR,2013-02-15,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,2,10002,199601,200512,200512,120,120,0,False,complete,True,2.0000031663541575,1.3399414940821321,2.0000031663541575,1.3399414940821321,CR,2013-02-15,Y,MER,FPAY,UNAV,STK,CR,2013-02-15,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,3,10002,200601,201512,201301,85,85,0,False,delisted,True,-0.8391749646062436,-0.8625570307213339,-0.8391749646062436,-0.8625570307213339,CR,2013-02-15,Y,MER,FPAY,UNAV,STK,CR,2013-02-15,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,10003,198601,199512,199511,119,119,0,False,delisted,True,-0.6722987874045396,-0.7668115720267976,-0.7244330273863442,-0.8033714830829644,CR,1995-12-15,Y,MER,FPAY,UNAV,STK,CR,1995-12-15,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,10005,198601,199512,199106,66,66,0,False,delisted,True,-0.7500001517762732,-0.7990810043319609,-0.666666869035031,-0.7313727121047016,CR,1991-07-11,Y,GDR,VCL,INSC,PRCF,CR,1991-07-11,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,1,10006,192512,193511,193511,120,120,0,False,complete,True,-0.5754942786434751,-0.4462968851871417,-0.5754942786434751,-0.4493730136027685,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,10006,193512,194511,194511,120,120,0,False,complete,True,1.673937697241961,1.038692829941386,1.673937697241961,1.038692829941386,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,3,10006,194512,195511,195511,120,120,0,False,complete,True,1.6322988951954573,0.7711750930497328,1.6322988951954573,0.7711750930497328,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,4,10006,195512,196511,196511,120,120,0,False,complete,True,3.2549807799718353,2.610693469439824,3.2549807799718353,2.610693469439824,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,5,10006,196512,197511,197511,120,120,0,False,complete,True,0.47494890071171403,-0.15450487970051852,0.47494890071171403,-0.15450487970051852,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,6,10006,197512,198511,198405,102,102,0,False,delisted,True,2.3842686072020367,0.8099618373140476,2.3842686072020367,0.8099618373140476,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH,CR,1984-06-28,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10007,198601,199512,199009,57,57,0,False,delisted,True,-0.9725072419007442,-0.9773552489807938,-0.977571689077019,-0.9814759391321874,CR,1990-10-16,Y,GDR,VCL,INSC,PRCF,CR,1990-10-16,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,1,10008,198601,199512,198810,34,34,0,False,delisted,True,0.9733378578073459,0.7943912467416223,0.897440247891679,0.7301119065634614,CR,1988-11-21,Y,GDR,VCL,SHLD,PRCF,CR,1988-11-21,Y,GDR,VCL,SHLD,PRCF
stock_anchored,10y,120,,1,10009,198601,199512,199512,120,120,0,False,complete,True,1.9414589394601944,1.0944720656872904,2.370422754721921,1.4065038040229463,CR,2000-11-03,Y,MER,FPAY,UNAV,CASH,CR,2000-11-03,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,10009,199601,200512,200010,58,58,0,False,delisted,True,1.6604850568055771,1.3470371047106693,1.6604850568055771,1.3470371047106693,CR,2000-11-03,Y,MER,FPAY,UNAV,CASH,CR,2000-11-03,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10010,198601,199512,199507,115,115,0,False,delisted,True,4.230826100885587,2.7490445431265225,3.4462006295825294,2.1954333705065268,CR,1995-08-28,Y,MER,FPAY,UNAV,STK,CR,1995-08-28,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,10011,198806,199805,199801,116,116,0,False,delisted,True,1.0319097016998544,0.47740959127310045,1.0319097016998544,0.4836964405976669,CR,1998-02-06,Y,MER,FPAY,UNAV,CASH,CR,1998-02-06,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10012,198601,199512,199512,120,120,0,False,complete,True,0.41346132261840096,0.006458127440983397,0.15384597764767216,-0.17614645504765525,CR,2005-08-02,Y,GDR,VCL,LP,PRCF,CR,2005-08-02,Y,GDR,VCL,LP,PRCF
stock_anchored,10y,120,,2,10012,199601,200512,200507,115,115,0,False,delisted,True,-0.974095187672179,-0.9796500066923206,-0.974095187672179,-0.9796500066923206,CR,2005-08-02,Y,GDR,VCL,LP,PRCF,CR,2005-08-02,Y,GDR,VCL,LP,PRCF
stock_anchored,10y,120,,1,10013,198601,199512,198705,17,17,0,False,delisted,True,-0.7999995700140534,-0.8067193015255176,-0.7931030748065812,-0.7995057205906393,NT,1987-06-16,Y,GDR,VCL,CORQ,PRCF,NT,1987-06-16,Y,GDR,VCL,CORQ,PRCF
stock_anchored,10y,120,,1,10014,192601,193512,193512,120,120,0,False,complete,True,9.45031463552396,12.555118259121663,10.61146070613774,14.061242510135168,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,10014,193601,194512,194512,120,120,0,False,complete,True,0.016641827433486522,-0.22913971326471771,0.016641827433486522,-0.22913971326471771,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,3,10014,194601,195512,195512,120,120,0,False,complete,True,-0.6521724703659693,-0.7637887671888297,-0.6521724703659693,-0.7637887671888297,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,4,10014,195601,196512,196512,120,120,0,False,complete,True,0.13749435053464754,-0.0413569624424982,0.13749435053464754,-0.0413569624424982,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,5,10014,196601,197512,197512,120,120,0,False,complete,True,-0.4230785016502394,-0.6694395739185159,-0.4230785016502394,-0.6694395739185159,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,6,10014,197601,198512,197703,15,15,0,False,delisted,True,1.5333329849644248,1.3630248851348838,1.5333329849644248,1.3630248851348838,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH,CR,1977-04-07,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10015,198309,199308,198606,34,34,0,False,delisted,True,1.2857112894676774,1.0915823854306987,1.399996733941224,1.2071202840902422,CR,1986-07-08,Y,MER,FPAY,UNAV,STK,CR,1986-07-08,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,10016,198601,199512,199512,120,120,0,False,complete,True,-0.0003404867147855928,-0.2881903270223197,-0.03279692045507476,-0.30941070020766304,CR,2001-05-03,Y,MER,FPAY,UNAV,STK,CR,2001-05-03,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,2,10016,199601,200512,200104,64,64,0,False,delisted,True,1.2650555344793308,0.9654382393588323,1.2650555344793308,0.9654382393588323,CR,2001-05-03,Y,MER,FPAY,UNAV,STK,CR,2001-05-03,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,10017,198601,199512,198808,32,32,0,False,delisted,True,-0.1142862921981268,-0.1864831238424809,-0.08284056376745774,-0.15528845200767527,CR,1988-09-27,Y,MER,FPAY,UNAV,CASH,CR,1988-09-27,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10018,198601,199512,199510,118,118,0,False,delisted,True,-0.9701491778513462,-0.9787723171057394,-0.9705881497168226,-0.9790270735781637,CR,1995-11-10,Y,GDR,VCL,LP,PRCF,CR,1995-11-10,Y,GDR,VCL,LP,PRCF
stock_anchored,10y,120,,1,10019,198601,199512,199512,120,120,0,False,complete,True,-0.174749013206969,-0.412378287579946,-0.174749013206969,-0.41076541920184906,CR,2002-06-18,Y,MER,FPAY,UNAV,CASH,CR,2002-06-18,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,10019,199601,200512,200205,77,77,0,False,delisted,True,-0.7818811571052308,-0.8137861936354444,-0.7818811571052308,-0.8137861936354444,CR,2002-06-18,Y,MER,FPAY,UNAV,CASH,CR,2002-06-18,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10020,198601,199512,199304,88,88,0,False,delisted,True,1.8973187411647308,1.1991454056201754,1.5852990043319104,0.9676997977415118,DE,1993-04-30,Y,MER,FPAY,UNAV,STK,DE,1993-04-30,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,10021,198601,199512,199512,120,120,0,False,complete,True,-0.8175437393872815,-0.8700816333226702,-0.8175437393872815,-0.8697250412823847,DE,1995-12-29,Y,MER,FPAY,UNAV,STK,DE,1995-12-29,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,10022,192512,193511,193511,120,120,0,False,complete,True,2.963168482907694,4.169350195096989,2.963168482907694,4.140631582902005,CR,1960-05-03,Y,MER,FPAY,UNAV,STK,CR,1960-05-03,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,2,10022,193512,194511,194511,120,120,0,False,complete,True,1.431073350243231,0.8535255377545092,1.431073350243231,0.8535255377545092,CR,1960-05-03,Y,MER,FPAY,UNAV,STK,CR,1960-05-03,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,3,10022,194512,195511,195511,120,120,0,False,complete,True,0.24250440768920867,-0.1639654357184126,0.24250440768920867,-0.1639654357184126,CR,1960-05-03,Y,MER,FPAY,UNAV,STK,CR,1960-05-03,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,4,10022,195512,196511,196004,53,53,0,False,delisted,True,1.2845369310041987,1.0831879133563693,1.2845369310041987,1.0831879133563693,CR,1960-05-03,Y,MER,FPAY,UNAV,STK,CR,1960-05-03,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,10023,197212,198211,197305,6,6,0,False,delisted,True,-0.34607081507512494,-0.3684146368834922,-0.3318546872558682,-0.35316228265089733,MP,1973-06-05,Y,GDR,VCL,UNAV,PRCF,MP,1973-06-05,Y,GDR,VCL,UNAV,PRCF
stock_anchored,10y,120,,1,10024,198601,199512,199204,76,76,0,False,delisted,True,-0.9562500028135823,-0.9657213283693515,-0.95731707591569,-0.9664656022964848,CR,1992-05-11,Y,GDR,VCL,INSF,PRCF,CR,1992-05-11,Y,GDR,VCL,INSF,PRCF
stock_anchored,10y,120,,1,10025,198601,199512,199512,120,120,0,False,complete,True,2.9691494756947123,1.8262412879050975,2.8179436359370604,1.726036628656038,CR,2017-01-20,Y,MER,FPAY,UNAV,CST,CR,2017-01-20,Y,MER,FPAY,UNAV,CST
stock_anchored,10y,120,,2,10025,199601,200512,200512,120,120,0,False,complete,True,0.13635898921220613,-0.11366308514190171,0.13635898921220613,-0.11366308514190171,CR,2017-01-20,Y,MER,FPAY,UNAV,CST,CR,2017-01-20,Y,MER,FPAY,UNAV,CST
stock_anchored,10y,120,,3,10025,200601,201512,201512,120,120,0,False,complete,True,2.086000767002986,1.5676987673446283,2.086000767002986,1.5676987673446283,CR,2017-01-20,Y,MER,FPAY,UNAV,CST,CR,2017-01-20,Y,MER,FPAY,UNAV,CST
stock_anchored,10y,120,,4,10025,201601,202512,201612,12,12,0,False,delisted,True,0.5235418093848585,0.49257648722933833,0.5235418093848585,0.49257648722933833,CR,2017-01-20,Y,MER,FPAY,UNAV,CST,CR,2017-01-20,Y,MER,FPAY,UNAV,CST
stock_anchored,10y,120,,1,10026,198602,199601,199601,120,120,0,False,complete,True,1.0425599103189285,0.4499000399673221,0.920005931698606,0.35917518351462285,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,10026,199602,200601,200601,120,120,0,False,complete,True,4.109458088220596,2.978317341509135,4.109458088220596,2.978317341509135,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,3,10026,200602,201601,201601,120,120,0,False,complete,True,2.9785630496714544,2.3300792379993363,2.9785630496714544,2.3300792379993363,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,4,10026,201602,202601,202512,119,119,0,False,sample_end,False,-0.009066624512775623,-0.2755282403953314,-0.009066624512775623,-0.2755282403953314,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,10027,198602,199601,199002,49,49,0,False,delisted,True,-0.07954632056631539,-0.21186153698490784,-0.10989102561217134,-0.23993038358914287,CR,1990-03-28,Y,MER,FPAY,UNAV,CASH,CR,1990-03-28,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10028,198602,199601,199601,120,120,0,False,complete,True,-0.8148135532161391,-0.8685464082415081,-0.8148135532161391,-0.8689062264671243,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,10028,199602,200601,200601,120,120,0,False,complete,True,0.5999961906402276,0.24578624223323975,0.5999961906402276,0.24578624223323975,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,3,10028,200602,201601,201601,120,120,0,False,complete,True,-0.7688902364547254,-0.8065598519685122,-0.7688902364547254,-0.8065598519685122,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,4,10028,201602,202601,202512,119,119,0,False,sample_end,False,32.44994206944271,23.455265095706533,32.44994206944271,23.455265095706533,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,10029,198602,199601,199007,54,54,0,False,delisted,True,-0.4302334169557456,-0.5211164302020685,-0.48421122775948755,-0.567670914065276,CR,1990-08-29,Y,MER,FPAY,UNAV,CASH,CR,1990-08-29,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10030,192512,193511,193511,120,120,0,False,complete,True,0.7357781586668175,1.2640584678262856,0.7357781586668175,1.2514803652272493,CR,1968-12-26,Y,MER,FPAY,UNAV,UNAV,CR,1968-12-26,Y,MER,FPAY,UNAV,UNAV
stock_anchored,10y,120,,2,10030,193512,194511,194511,120,120,0,False,complete,True,1.1531057202819084,0.641594416568527,1.1531057202819084,0.641594416568527,CR,1968-12-26,Y,MER,FPAY,UNAV,UNAV,CR,1968-12-26,Y,MER,FPAY,UNAV,UNAV
stock_anchored,10y,120,,3,10030,194512,195511,195511,120,120,0,False,complete,True,0.717647098704985,0.15574024113606866,0.717647098704985,0.15574024113606866,CR,1968-12-26,Y,MER,FPAY,UNAV,UNAV,CR,1968-12-26,Y,MER,FPAY,UNAV,UNAV
stock_anchored,10y,120,,4,10030,195512,196511,196511,120,120,0,False,complete,True,1.867328702271696,1.4331590565018466,1.867328702271696,1.4331590565018466,CR,1968-12-26,Y,MER,FPAY,UNAV,UNAV,CR,1968-12-26,Y,MER,FPAY,UNAV,UNAV
stock_anchored,10y,120,,5,10030,196512,197511,196811,36,36,0,False,delisted,True,0.6617915304700996,0.48810145525147397,0.6617915304700996,0.48810145525147397,CR,1968-12-26,Y,MER,FPAY,UNAV,UNAV,CR,1968-12-26,Y,MER,FPAY,UNAV,UNAV
stock_anchored,10y,120,,1,10031,198312,199311,198907,68,68,0,False,delisted,True,-0.8163264793277091,-0.8505807050479433,-0.7906976111105898,-0.8295632476326585,CR,1989-08-16,Y,GDR,VCL,DELQ,PRCF,CR,1989-08-16,Y,GDR,VCL,DELQ,PRCF
stock_anchored,10y,120,,1,10032,198602,199601,199601,120,120,0,False,complete,True,1.0683268025692918,0.46819052824866736,1.1764735992420303,0.5407290440230146,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,10032,199602,200601,200601,120,120,0,False,complete,True,7.161499887845128,5.354692802235434,7.161499887845128,5.354692802235434,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,3,10032,200602,201601,201601,120,120,0,False,complete,True,0.23454380357705262,0.03331997944136034,0.23454380357705262,0.03331997944136034,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,4,10032,201602,202601,202512,119,119,0,False,sample_end,False,3.2060440581448795,2.0750403762319047,3.2060440581448795,2.0750403762319047,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,10033,198602,199601,198611,10,10,0,False,delisted,True,1.0437656317416177,1.0289557358594315,0.14737719676722372,0.13594499643711555,DE,1986-11-28,Y,GEX,FPAY,UNAV,CST,DE,1986-11-28,Y,GEX,FPAY,UNAV,CST
stock_anchored,10y,120,,1,10034,198602,199601,199108,67,67,0,False,delisted,True,0.3632329187111152,0.09377985278724843,0.31441172404491535,0.05172182604765174,CR,1991-09-27,Y,MER,FPAY,UNAV,CST,CR,1991-09-27,Y,MER,FPAY,UNAV,CST
stock_anchored,10y,120,,1,10035,198602,199601,199601,120,120,0,False,complete,True,0.1735484444906441,-0.16696302126829832,0.15446627148920045,-0.18275153190563798,CR,2003-12-19,Y,MER,FPAY,UNAV,CASH,CR,2003-12-19,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,10035,199602,200601,200311,94,94,0,False,delisted,True,-0.7690142701044402,-0.8066981208895696,-0.7690142701044402,-0.8066981208895696,CR,2003-12-19,Y,MER,FPAY,UNAV,CASH,CR,2003-12-19,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10036,198602,199601,199102,61,61,0,False,delisted,True,-0.9537036562848357,-0.9623584623799555,-0.9528301172257392,-0.9617532033588523,CR,1991-03-06,Y,GDR,VCL,INSF,PRCF,CR,1991-03-06,Y,GDR,VCL,INSF,PRCF
stock_anchored,10y,120,,1,10037,198602,199601,199601,120,120,0,False,complete,True,0.1043614051655688,-0.21607506472703109,-0.011019932383090958,-0.29989947285927465,CR,2004-05-28,Y,MER,FPAY,UNAV,CASH,DE,2004-05-28,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,10037,199602,200601,200405,100,100,0,False,delisted,True,1.2142345645940913,0.8079207655913707,1.2142345645940913,0.8079207655913707,DE,2004-05-28,Y,MER,FPAY,UNAV,CASH,DE,2004-05-28,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10038,198602,199601,199012,59,59,0,False,delisted,True,-0.7692310515705085,-0.810969531032345,-0.7610622476946948,-0.8048139287969368,CR,1991-01-29,Y,GDR,VCL,INSC,PRCF,CR,1991-01-29,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,1,10039,198602,199601,199601,120,120,0,False,complete,True,-0.48749942076361585,-0.6362042520446392,-0.539325322034711,-0.6738876793937429,CR,2001-06-26,Y,GDR,VCL,DELQ,PRCF,CR,2001-06-26,Y,GDR,VCL,DELQ,PRCF
stock_anchored,10y,120,,2,10039,199602,200601,200105,64,64,0,False,delisted,True,-0.49268286709774234,-0.559202221046097,-0.49268286709774234,-0.559202221046097,CR,2001-06-26,Y,GDR,VCL,DELQ,PRCF,CR,2001-06-26,Y,GDR,VCL,DELQ,PRCF
stock_anchored,10y,120,,1,10040,198602,199601,198905,40,40,0,False,delisted,True,-0.8633408178216442,-0.8790157805593877,-0.8503255792132947,-0.8678561050728039,CR,1989-06-15,Y,GDR,VCL,DELQ,PRCF,CR,1989-06-15,Y,GDR,VCL,DELQ,PRCF
stock_anchored,10y,120,,1,10041,198602,199601,199004,51,51,0,False,delisted,True,-0.9431817648305805,-0.95168907234625,-0.941860426749312,-0.9507008894003088,CR,1990-05-16,Y,GDR,VCL,INSC,PRCF,CR,1990-05-16,Y,GDR,VCL,INSC,PRCF
stock_anchored,10y,120,,1,10042,198602,199601,199601,120,120,0,False,complete,True,0.42856866103838454,0.014061692032429463,0.5624964847305811,0.10609369029179239,CR,2008-03-18,Y,MER,FPAY,UNAV,USTK,CR,2008-03-18,Y,MER,FPAY,UNAV,USTK
stock_anchored,10y,120,,2,10042,199602,200601,200601,120,120,0,False,complete,True,-0.9247999094050183,-0.9414478366723894,-0.9247999094050183,-0.9414478366723894,CR,2008-03-18,Y,MER,FPAY,UNAV,USTK,CR,2008-03-18,Y,MER,FPAY,UNAV,USTK
stock_anchored,10y,120,,3,10042,200602,201601,200802,25,25,0,False,delisted,True,-0.5212771364567824,-0.5515789143097779,-0.5212771364567824,-0.5515789143097779,CR,2008-03-18,Y,MER,FPAY,UNAV,USTK,CR,2008-03-18,Y,MER,FPAY,UNAV,USTK
stock_anchored,10y,120,,1,10043,198602,199601,199601,120,120,0,False,complete,True,0.476983408827508,0.04842863735424063,0.476983408827508,0.045558850938125284,CR,1999-06-23,Y,MER,FPAY,UNAV,CASH,CR,1999-06-23,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,10043,199602,200601,199905,40,40,0,False,delisted,True,1.9279483570847624,1.7200675471353066,1.9279483570847624,1.7200675471353066,CR,1999-06-23,Y,MER,FPAY,UNAV,CASH,CR,1999-06-23,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,1,10044,198602,199601,199601,120,120,0,False,complete,True,-0.058918835104695644,-0.3319786549706911,-0.09443160527233607,-0.35894672575302033,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,2,10044,199602,200601,200601,120,120,0,False,complete,True,4.031264007209062,2.9174340025873904,4.031264007209062,2.9174340025873904,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,3,10044,200602,201601,201601,120,120,0,False,complete,True,0.14896008454216947,-0.038314065893767846,0.14896008454216947,-0.038314065893767846,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,4,10044,201602,202601,202512,119,119,0,False,sample_end,False,-0.7780217083316048,-0.837711588349752,-0.7780217083316048,-0.837711588349752,CR,2025-12-31,Y,,UNAV,NACT,UNAV,CR,2025-12-31,Y,,UNAV,NACT,UNAV
stock_anchored,10y,120,,1,10045,198602,199601,198703,14,14,0,False,delisted,True,-0.7037033768422394,-0.7103112408734116,-0.7808217000398263,-0.786296269530357,CR,1987-04-16,Y,GDR,VCL,DELQ,PRCF,CR,1987-04-16,Y,GDR,VCL,DELQ,PRCF
stock_anchored,10y,120,,1,10046,198602,199601,199502,109,109,0,False,delisted,True,-0.9016393591927025,-0.9285597996522214,-0.9069767539796143,-0.9326213333994159,CR,1995-03-15,Y,GDR,VCL,LP,PRCF,CR,1995-03-15,Y,GDR,VCL,LP,PRCF
stock_anchored,10y,120,,1,10047,198602,199601,199412,107,107,0,False,delisted,True,-0.9968931581591127,-0.9977253849982548,-0.997416248903586,-0.998113533768617,CR,1995-01-20,Y,GDR,VCL,CORQ,PRCF,CR,1995-01-20,Y,GDR,VCL,CORQ,PRCF
stock_anchored,10y,120,,1,10048,198602,199601,199601,120,120,0,False,complete,True,1.8336948017880998,1.0114828385749743,1.8049274656998806,0.9856125129598261,CR,1999-10-01,Y,MER,FPAY,UNAV,STK,CR,1999-10-01,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,2,10048,199602,200601,199909,44,44,0,False,delisted,True,4.9836242934135395,4.502510964282615,4.9836242934135395,4.502510964282615,CR,1999-10-01,Y,MER,FPAY,UNAV,STK,CR,1999-10-01,Y,MER,FPAY,UNAV,STK
stock_anchored,10y,120,,1,10049,192512,193511,193208,81,81,0,False,delisted,True,-0.9327031238080782,-0.9102708317441043,-0.9327031238080782,-0.9107693271233037,CR,1932-09-28,Y,GDR,VCL,UNAV,PRCF,CR,1932-09-28,Y,GDR,VCL,UNAV,PRCF
stock_anchored,10y,120,,1,10050,197212,198211,197805,66,66,0,False,delisted,True,0.4759339890022909,-0.02977362583415266,0.4759339890022909,-0.027485356083762125,CR,1978-06-16,Y,GLI,FPAY,UNAV,UNAV,CR,1978-06-16,Y,GLI,FPAY,UNAV,UNAV
stock_anchored,10y,120,,1,10051,198602,199601,199601,120,120,0,False,complete,True,-0.6249993568625198,-0.7338078336277991,-0.7142852242762054,-0.797742066148894,CR,2022-10-03,Y,MER,FPAY,UNAV,CASH,CR,2022-10-03,Y,MER,FPAY,UNAV,CASH
stock_anchored,10y,120,,2,10051,199602,200601,200601,120,120,0,False,complete,True,1.259999167293071,0.7596766083209816,1.259999167293071,0.7596766083209816,CR,2022-10-03,Y,MER,FPAY,UNAV,CASH,CR,2022-10-03,Y,MER,FPAY,UNAV,CASH
