analysis,horizon,window,basis,n_periods,n_permnos,pct_positive,mean,median,min,max,avg_realized_months,pct_complete,pct_delisted,pct_sample_end,pct_sparse,p1,p5,p10,p25,p50,p75,p90,p95,p99
stock_anchored_first_period,10y,,nominal,28950,28950,0.47972366148531953,0.9959275726295554,-0.07040043669431184,-1.0,707.6741543767299,79.95333333333333,0.41288428324697757,0.5871157167530224,0.0,0.0001381692573402418,-0.9976927109563495,-0.9835429764784814,-0.9608897309748227,-0.8049770464184796,-0.07040043669431184,1.1845445342780714,3.4275419589395977,5.83927797515457,15.56648590068046
stock_anchored_first_period,10y,,real (CPI-adj),28950,28950,0.40207253886010363,0.47324944402485136,-0.27286080104520605,-1.0,533.8642610639546,79.95333333333333,0.41288428324697757,0.5871157167530224,0.0,0.0001381692573402418,-0.9980693978451156,-0.986146353169118,-0.9672829878689743,-0.8450334593063701,-0.27286080104520605,0.6591365243618263,2.282070740120968,3.9170308318287343,10.5331421379287
stock_anchored_first_period,30y,,nominal,27420,27420,0.4905543398978848,5.640774206049686,-0.03539635244046546,-1.0,1917.4193064006886,125.06433260393874,0.10167760758570386,0.8983223924142961,0.0,0.0002188183807439825,-0.9989921935610724,-0.9887348085965603,-0.9722789405755133,-0.8570496089617359,-0.03539635244046546,1.8801644190295699,9.928591738698024,24.33447156300648,104.3014399535816
stock_anchored_first_period,30y,,real (CPI-adj),27420,27420,0.4190736688548505,1.8989943445566964,-0.2665493564239974,-1.0,491.78828353066643,125.06433260393874,0.10167760758570386,0.8983223924142961,0.0,0.0002188183807439825,-0.9993338510094056,-0.9915570116863789,-0.9787733736084521,-0.8932465107804068,-0.2665493564239974,0.988302581588917,4.3113412723274065,9.452270016096291,37.678281461644666
