analysis,horizon,window,basis,n_periods,n_permnos,pct_positive,mean,median,min,max,avg_realized_months,pct_complete,pct_delisted,pct_sample_end,pct_sparse,p1,p5,p10,p25,p50,p75,p90,p95,p99
full_life,full-life,,nominal,31565,31565,0.4811658482496436,293.8302353598292,-0.07353076277469595,-1.0,4421136.334387062,139.5837478219547,,,,0.00022176461270394425,-0.9998100510392466,-0.9915118388643855,-0.9755774233442079,-0.8636620286984595,-0.07353076277469595,1.797715653937317,10.81108809040313,39.09218054886095,705.5015565608372
full_life,full-life,,real (CPI-adj),31565,31565,0.4132108347853635,19.481483219786185,-0.29348059888449163,-1.0,245576.81116408674,139.5837478219547,,,,0.00022176461270394425,-0.9998617936073312,-0.9936809049402562,-0.9817369250512696,-0.8990587354566713,-0.29348059888449163,0.9514908136669185,4.8617889944792525,13.243091496397735,114.55841089219255
