analysis,horizon,window,basis,n_periods,n_permnos,pct_positive,mean,median,min,max,avg_realized_months,pct_complete,pct_delisted,pct_sample_end,pct_sparse,p1,p5,p10,p25,p50,p75,p90,p95,p99
calendar_window,10y,1975-1985,nominal,5053,5053,0.8812586582228379,5.793688568573797,2.9770499665574546,-1.0,158.78485709051625,93.2216505046507,0.5632297644963388,0.4367702355036612,0.0,0.00039580447259054025,-0.8843252874207849,-0.5420106100367428,-0.12499978864843853,0.876608747450931,2.9770499665574546,6.555544301251776,12.62685221135928,20.365365386620734,52.23320064228971
calendar_window,10y,1975-1985,real (CPI-adj),5053,5053,0.8001187413417772,2.704323293882629,1.3391515828968181,-1.0,80.13503722345533,93.2216505046507,0.5632297644963388,0.4367702355036612,0.0,0.00039580447259054025,-0.9332749861005827,-0.7345990333060507,-0.49165825024509374,0.20429939670029418,1.3391515828968181,3.1770703487299645,6.085088616080149,10.19404851224166,26.030582210860764
calendar_window,10y,1985-1995,nominal,6227,6227,0.5813393287297254,1.1905728054454483,0.2645405004089405,-1.0,141.59409515088285,79.60157379155291,0.45880841496707886,0.5411915850329212,0.0,0.0003211819495744339,-0.9902597471508109,-0.9604679192105258,-0.9122094617068881,-0.589419143299601,0.2645405004089405,1.6377038477838677,3.5762188384088645,5.563997969003305,14.64657259786966
calendar_window,10y,1985-1995,real (CPI-adj),6227,6227,0.5268989882768589,0.6598517907450744,0.08216816592979015,-1.0,100.53442736150815,79.60157379155291,0.45880841496707886,0.5411915850329212,0.0,0.0003211819495744339,-0.9923238562528455,-0.9682555476599627,-0.9282881790085008,-0.6619565358068477,0.08216816592979015,1.043030222485495,2.332934346175426,3.705390357124593,10.141175146235524
calendar_window,10y,1995-2005,nominal,7767,7767,0.6137504828118965,1.2585148393727823,0.39062402560590326,-0.99998542854994,228.2658375927438,75.26561091798635,0.38689326638341703,0.613106733616583,0.0,0.0,-0.9923106466881776,-0.967620621609152,-0.9202289464488035,-0.5469777773608806,0.39062402560590326,1.6353439389023325,3.7852477156250903,6.235801288271202,15.236026374168118
calendar_window,10y,1995-2005,real (CPI-adj),7767,7767,0.5735805330243338,0.8683021339723953,0.22469040429090903,-0.9999878637135963,177.82269344759257,75.26561091798635,0.38689326638341703,0.613106733616583,0.0,0.0,-0.9931804548127455,-0.972162595794034,-0.931259988202245,-0.6117867129092015,0.22469040429090903,1.2296028763513114,2.8271912521223372,4.688192809774212,11.960732875865023
calendar_window,10y,2005-2015,nominal,5787,5787,0.558665975462243,0.58261197742606,0.13369057956068464,-0.9999999617885608,89.60033714996038,83.50682564368412,0.4978399861759115,0.5021600138240885,0.0,0.0003456022118541559,-0.9960370112347436,-0.9765361076384697,-0.9342258750676589,-0.5966952128603433,0.13369057956068464,0.936090401001724,2.2834185993115916,3.5768367905295118,8.612779737279615
calendar_window,10y,2005-2015,real (CPI-adj),5787,5787,0.5108000691204424,0.3567112775185029,0.013410262427616004,-0.9999999682062732,73.83796999417491,83.50682564368412,0.4978399861759115,0.5021600138240885,0.0,0.0003456022118541559,-0.9966822751304473,-0.9798843503075523,-0.9415737638968962,-0.6549336181756378,0.013410262427616004,0.6688523587805819,1.7834284637165134,2.8381410588071394,6.998287928534522
calendar_window,10y,2015-2025,nominal,4797,4797,0.6268501146549927,1.3510473621561463,0.40391708638241575,-1.0,230.94641951336789,88.61350844277673,0.5480508651240359,0.45194913487596416,0.0,0.0,-0.9999698328531086,-0.9907514990189136,-0.9417396071989204,-0.4518581585544563,0.40391708638241575,1.584746156638296,3.8459389472062706,6.262551499916323,16.14851020680867
calendar_window,10y,2015-2025,real (CPI-adj),4797,4797,0.5722326454033771,0.8090120648064689,0.1862453081716331,-1.0,168.2962496232089,88.61350844277673,0.5480508651240359,0.45194913487596416,0.0,0.0,-0.9999764320110524,-0.992711881178091,-0.953645047069488,-0.5721904486875151,0.1862453081716331,1.0024804694264011,2.6328997278446904,4.3971023069922675,11.710789191315882
calendar_window,30y,1925-1955,nominal,508,508,0.6712598425196851,7.863256924045739,1.7051521923641186,-0.9969869378946665,169.6803838242702,268.2775590551181,0.6043307086614174,0.3956692913385827,0.0,0.0,-0.9956733603363958,-0.9804649110461587,-0.9481058921541441,-0.46838321877554345,1.7051521923641186,9.195855756589943,21.968032781700504,30.89738483059704,85.16020751387526
calendar_window,30y,1925-1955,real (CPI-adj),508,508,0.6791338582677166,5.051620469407749,1.260816527082712,-0.9961475848796093,112.99921158412072,268.2775590551181,0.6043307086614174,0.3956692913385827,0.0,0.0,-0.9947499770527798,-0.9800432767657741,-0.9390298759745623,-0.5821606248379528,1.260816527082712,5.840591019352547,14.34058905941938,20.30459658461517,56.54730277978979
calendar_window,30y,1955-1985,nominal,1048,1048,0.8835877862595419,13.85914375470122,4.523205964788302,-1.0,859.2259553774563,247.09446564885496,0.41030534351145037,0.5896946564885496,0.0,0.0,-0.8794540484094244,-0.39917212108651373,-0.10570300880032019,0.8948722959250585,4.523205964788302,17.156909781075473,34.04744660864266,51.04079983342247,113.40205016472329
calendar_window,30y,1955-1985,real (CPI-adj),1048,1048,0.799618320610687,3.4427233760751577,1.607824460257608,-1.0,209.9245709434206,247.09446564885496,0.41030534351145037,0.5896946564885496,0.0,0.0,-0.9507156636511169,-0.6900526971292942,-0.45032516357673824,0.21487718281691215,1.607824460257608,4.088503300128989,8.531662629785844,12.440842556902094,27.196758014482906
calendar_window,30y,1985-2015,nominal,6227,6227,0.5675285048980248,5.847603600712045,0.2666656592815464,-1.0,841.1080749816157,137.37160751565762,0.13184519030030512,0.8681548096996948,0.0,0.00048177292436165086,-0.9951562428710218,-0.9754667513935099,-0.9417708578618645,-0.7179478585575492,0.2666656592815464,2.876912614176679,13.441591160121607,26.484260879106866,89.64767224448642
calendar_window,30y,1985-2015,real (CPI-adj),6227,6227,0.524008350730689,2.6599928727569466,0.07630507761990812,-1.0,406.85924968755734,137.37160751565762,0.13184519030030512,0.8681548096996948,0.0,0.00048177292436165086,-0.9970735196269558,-0.9828982916019873,-0.9562723617584812,-0.7792262099737032,0.07630507761990812,1.66121800068201,6.518504818289398,12.699037529720238,43.98178163522161
